precision,recall,threshold
0.38372093023255816,0.868421052631579,0.25917137
0.38823529411764707,0.868421052631579,0.25971413
0.39285714285714285,0.868421052631579,0.2629703
0.39759036144578314,0.868421052631579,0.26522708
0.4024390243902439,0.868421052631579,0.26680422
0.4074074074074074,0.868421052631579,0.26796308
0.4125,0.868421052631579,0.26848176
0.4177215189873418,0.868421052631579,0.27082545
0.4230769230769231,0.868421052631579,0.27084845
0.42857142857142855,0.868421052631579,0.27556166
0.4342105263157895,0.868421052631579,0.28289172
0.44,0.868421052631579,0.2850311
0.44594594594594594,0.868421052631579,0.28888398
0.4520547945205479,0.868421052631579,0.2946119
0.4583333333333333,0.868421052631579,0.29661545
0.4647887323943662,0.868421052631579,0.29747385
0.4714285714285714,0.868421052631579,0.3029596
0.4782608695652174,0.868421052631579,0.3046443
0.4852941176470588,0.868421052631579,0.31118405
0.4925373134328358,0.868421052631579,0.32079995
0.5,0.868421052631579,0.32212865
0.5076923076923077,0.868421052631579,0.3259978
0.515625,0.868421052631579,0.32646403
0.5238095238095238,0.868421052631579,0.32983056
0.532258064516129,0.868421052631579,0.34949547
0.5409836065573771,0.868421052631579,0.35008115
0.55,0.868421052631579,0.36225313
0.559322033898305,0.868421052631579,0.362343
0.5689655172413793,0.868421052631579,0.36978626
0.5789473684210527,0.868421052631579,0.3732517
0.5892857142857143,0.868421052631579,0.3792395
0.6,0.868421052631579,0.39070916
0.6111111111111112,0.868421052631579,0.39208677
0.6226415094339622,0.868421052631579,0.40047798
0.6346153846153846,0.868421052631579,0.40739143
0.6470588235294118,0.868421052631579,0.40856072
0.66,0.868421052631579,0.4089919
0.673469387755102,0.868421052631579,0.43688303
0.6875,0.868421052631579,0.89800304
0.7021276595744681,0.868421052631579,0.91311115
0.717391304347826,0.868421052631579,0.91975063
0.7111111111111111,0.8421052631578947,1.1121863
0.7272727272727273,0.8421052631578947,1.1482
0.7441860465116279,0.8421052631578947,1.1738291
0.7380952380952381,0.8157894736842105,1.2006125
0.7317073170731707,0.7894736842105263,1.259725
0.75,0.7894736842105263,1.3103166
0.7435897435897436,0.7631578947368421,1.3501774
0.7368421052631579,0.7368421052631579,1.3932383
0.7297297297297297,0.7105263157894737,1.4117938
0.7222222222222222,0.6842105263157895,1.4230745
0.7142857142857143,0.6578947368421053,1.4849375
0.7352941176470589,0.6578947368421053,1.4916835
0.7575757575757576,0.6578947368421053,1.5009845
0.75,0.631578947368421,1.5318606
0.7741935483870968,0.631578947368421,1.5389867
0.7666666666666667,0.6052631578947368,1.5935237
0.7586206896551724,0.5789473684210527,1.6100368
0.7857142857142857,0.5789473684210527,1.615546
0.7777777777777778,0.5526315789473685,1.6643949
0.7692307692307693,0.5263157894736842,1.7578862
0.8,0.5263157894736842,1.7773858
0.7916666666666666,0.5,1.7929865
0.782608695652174,0.47368421052631576,1.8747385
0.8181818181818182,0.47368421052631576,1.9041835
0.8571428571428571,0.47368421052631576,1.9149492
0.85,0.4473684210526316,1.9329711
0.8421052631578947,0.42105263157894735,2.004639
0.8888888888888888,0.42105263157894735,2.081803
0.8823529411764706,0.39473684210526316,2.1857924
0.875,0.3684210526315789,2.2024975
0.8666666666666667,0.34210526315789475,2.2061267
0.8571428571428571,0.3157894736842105,2.31153
0.8461538461538461,0.2894736842105263,2.6353617
0.8333333333333334,0.2631578947368421,2.7993748
0.8181818181818182,0.23684210526315788,2.9175134
0.8,0.21052631578947367,2.938766
0.7777777777777778,0.18421052631578946,3.033462
0.75,0.15789473684210525,3.2911365
0.7142857142857143,0.13157894736842105,3.698123
0.6666666666666666,0.10526315789473684,3.7822664
0.8,0.10526315789473684,3.869654
0.75,0.07894736842105263,5.4712844
0.6666666666666666,0.05263157894736842,5.5754337
1.0,0.05263157894736842,5.679532
1.0,0.02631578947368421,6.517995
